id,fuente,producto_id,sku_id,nombre,marca,precio_ars,precio_lista,disponible,volumen_ml,precio_por_ml,categoria_raw,tipo_producto,linea_tipo,tipo_cabello,url,es_combo
154,Jumbo,412491,408100,Shampoo Rizos Poderosos con Óleo de Coco y Glicerina 350 Ml Fructis,Fructis,8600.0,710744.0,True,350.0,24.5714,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,rizado,https://www.jumbo.com.ar/shampoo-fructis-rizos-poderosos-350ml-2/p,False
155,Jumbo,3079034,3078358,Shampoo Para Bebé Original Refill X 180 Ml  Johnson's,Johnson's,5350.0,442149.0,True,180.0,29.7222,> Mundo Bebe > Higiene para el Bebe > Higiene del Bebé >,shampoo,estandar,bebe,https://www.jumbo.com.ar/shampoo-para-bebe-original-refill-x-180-ml-johnson-s/p,False
156,Jumbo,3083784,3083042,Shampoo 2 en 1 Control Caspa 415 Ml Tio Nacho,Tio Nacho,11850.0,979339.0,True,415.0,28.5542,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,anticaspa,https://www.jumbo.com.ar/shampoo-acondicionador-2-en-1-control-caspa-415-ml-tio-nacho/p,False
157,Jumbo,400556,397894,Shampoo Kera-Liso para Cabello Alisado con Calor 200 Ml Elvive,Elvive,7550.0,623967.0,True,200.0,37.75,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,tratado,https://www.jumbo.com.ar/shampoo-elvive-kera-liso-200-ml/p,False
158,Jumbo,332647,331802,Shampoo Anti Caspa Fuerza 180 Ml Head y Shoulders,Head & Shoulders,7650.0,632231.0,True,180.0,42.5,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,anticaspa,https://www.jumbo.com.ar/shampoo-fuerza-180-ml-head-shoulders-2/p,False
159,Jumbo,298524,297753,Shampoo para Perros y Gatos Pulguicida/Garrapaticida 500 Ml Pet' S Class,Pet' S Class,9600.0,793388.0,True,500.0,19.2,> Mascotas > Accesorios para Mascotas >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-para-perro-pets-class-pulguicida-garrapata/p,False
160,Jumbo,1360921,1360329,Shampoo Men+Care Control Fortificante Anti-Caspa 400 Ml Dove,Dove,10000.0,826446.0,True,400.0,25.0,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,anticaspa,https://www.jumbo.com.ar/shampoo-dove-control-fortificante-400-ml-2/p,False
161,Jumbo,3083500,3082775,Shampoo Brillo Anti-residuos Glycolic Cristal 400 Ml Elvive,Elvive,11400.0,942149.0,True,400.0,28.5,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-brillo-anti-residuos-glycolic-cristal-x-400-ml-elvive/p,False
162,Jumbo,400535,397873,Shampoo Hidra Hialurónico para Cabello Deshidratado 200 Ml Elvive,Elvive,7550.0,623967.0,True,200.0,37.75,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,seco_danado,https://www.jumbo.com.ar/shampoo-elvive-hidra-hialuronico-200-ml/p,False
163,Jumbo,424109,417110,Shampoo Anti Caspa Manzana Fresh 650 Ml Head y Shoulders,Head & Shoulders,19900.0,1644628.0,True,650.0,30.6154,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,anticaspa,https://www.jumbo.com.ar/shampoo-apple-650-ml-head-shoulders-2/p,False
164,Jumbo,349492,348152,Shampoo Protección con Óleo de Coco y Karité 1000 Ml Plusbelle,Plusbelle,5750.0,475207.0,True,1000.0,5.75,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-proteccion-1000-ml-plusbelle/p,False
165,Jumbo,275406,274702,Shampoo Anti Caspa Apple 375 Ml Head y Shoulders,Head & Shoulders,12900.0,1066116.0,True,375.0,34.4,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,anticaspa,https://www.jumbo.com.ar/shampoo-apple-375-ml-head-shoulders-2/p,False
166,Jumbo,3083499,3082774,Shampoo Brillo Anti-residuos Glycolic Cristal 200 Ml Elvive,Elvive,7750.0,640496.0,True,200.0,38.75,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,general,https://www.jumbo.com.ar/shampoo-brillo-anti-residuos-glycolic-cristal-x-200-ml-elvive/p,False
167,Jumbo,424004,417081,Shampoo Anti-Caspa Hidratación Aceite de Coco 650 Ml Head y Shoulders,Head & Shoulders,19900.0,1644628.0,True,650.0,30.6154,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,anticaspa,https://www.jumbo.com.ar/shampoo-coconut-650-ml-head-shoulders-2/p,False
168,Jumbo,414865,410565,Shampoo para Niños Rulos de Ensueño con Manteca de Karité 200 Ml Johnson's,Johnson's,6700.0,553719.0,True,200.0,33.5,> Mundo Bebe > Higiene para el Bebe > Higiene del Bebé >,shampoo,estandar,rizado,https://www.jumbo.com.ar/shampoo-para-ninos-rulos-de-ensueno-200-ml-johnson-baby/p,False
169,Jumbo,411487,407305,Shampoo Tratante Anti-Caspa Ortiga Concentrado 420 Ml Capilatis,Capilatis,10700.0,884298.0,True,420.0,25.4762,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,anticaspa,https://www.jumbo.com.ar/shampoo-ortiga-caspa-concentrado-420-ml-capilatis/p,False
170,Jumbo,400531,397869,Shampoo Color Vive para Cabello Teñido 200 Ml Elvive,Elvive,7400.0,611570.0,True,200.0,37.0,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,profesional,tratado,https://www.jumbo.com.ar/shampoo-elvive-colorvive-200-ml-3/p,False
171,Jumbo,3085747,3084975,Shampoo Anticaida Renovación Capilar X 180 Ml Head & Shoulders,Head & Shoulders,7550.0,623967.0,True,180.0,41.9444,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-anticaida-renovacion-capilar-x-180-ml-head-shoulders/p,False
172,Jumbo,3073298,3072803,Shampoo Brillo Sublime para Cabello Opaco 350 Ml Bagovit,Bagovit,9800.0,809917.0,True,350.0,28.0,> Perfumería > Cuidado Capilar > Shampoo >,shampoo,estandar,general,https://www.jumbo.com.ar/shampoo-brillo-sublime-x-350-ml-bagovit/p,False
